Date,XRT,VTI,TIP,HYG
2022-09-08,-3.047805323415631,-12.38312063105239,-7.503146518312242,1.3398584266765656
2022-09-09,0.7727583183635423,-10.616927561025102,-7.947414690825882,0.14966117842423188
2022-09-10,0.7727583183635423,-10.616927561025102,-7.947414690825882,0.14966117842423188
2022-09-11,0.7727583183635423,-10.616927561025102,-7.947414690825882,0.14966117842423188
2022-09-12,6.189837756603955,-8.932616106494496,-7.964992978529429,-1.8880840849836211
2022-09-13,4.492153823057521,-13.042429406675781,-8.239167645870127,-3.0160653952009175
2022-09-14,3.5107442944898537,-12.174471208696069,-8.05635113106683,-2.495551626765824
2022-09-15,1.8618041111330585,-13.82284897081717,-8.570912824915988,0.0933999481152803
2022-09-16,5.829273675826618,-14.530506304744051,-8.804605834548084,-1.8602991651440082
2022-09-17,5.829273675826618,-14.530506304744051,-8.804605834548084,-1.8602991651440082
2022-09-18,5.829273675826618,-14.530506304744051,-8.804605834548084,-1.8602991651440082
2022-09-19,5.160726996453291,-13.22926556447932,-8.959285354635371,-1.9271177403657802
2022-09-20,1.0133972870814745,-12.725873843298796,-9.18567372318364,-0.9552442544515927
2022-09-21,0.3863295220799534,-14.209362000045555,-8.947138805574994,-0.6811661448558493
2022-09-22,-4.600017530662848,-16.016103242308333,-9.88967060249346,0.6334269370566803
2022-09-23,-9.087479280610477,-18.45835997058697,-9.951371856721302,2.591193948921555
2022-09-24,-9.087479280610477,-18.45835997058697,-9.951371856721302,2.591193948921555
2022-09-25,-9.087479280610477,-18.45835997058697,-9.951371856721302,2.591193948921555
2022-09-26,-9.010897240676341,-19.448498303670302,-11.169791397129469,3.145357385701375
2022-09-27,-4.525798149501048,-19.39232642407217,-11.681338533354445,2.274654631391493
2022-09-28,1.0901649868611418,-15.934740426594518,-9.923481302002413,0.3812575199517054
2022-09-29,-0.9003491285053844,-17.736204413930544,-11.233512007024293,1.2632787009096424
2022-09-30,-3.3687898009414963,-17.965027772422925,-11.852467074928452,2.646207003014267
2022-10-01,-3.3687898009414963,-17.965027772422925,-11.852467074928452,2.646207003014267
2022-10-02,-3.3687898009414963,-17.965027772422925,-11.852467074928452,2.646207003014267
2022-10-03,-4.549982173532985,-17.024081625938436,-11.103646283817447,1.276956699143439
2022-10-04,2.2427342392395744,-13.050013639022485,-10.745268870936364,-1.2327754021255855
2022-10-05,-2.1546732678054625,-14.017530747383944,-11.538088279008175,0.7835401482920834
2022-10-06,-2.0920415590088837,-15.190848006028713,-11.782385471030876,1.1608560915876032
2022-10-07,-2.1193771713423404,-18.400593254594334,-11.681290906758534,1.8150866433850998
2022-10-08,-2.1193771713423404,-18.400593254594334,-11.681290906758534,1.8150866433850998
2022-10-09,-2.1193771713423404,-18.400593254594334,-11.681290906758534,1.8150866433850998
2022-10-10,-2.556730020245579,-18.87048970591072,-12.204163792512269,3.402335719474048
2022-10-11,-1.4648472002006474,-18.8059908974071,-11.646711166668455,3.0001574972183476
2022-10-12,-0.45240329428024584,-18.96958596141769,-11.636948641459222,2.654808582617041
2022-10-13,-1.5425836489029732,-17.333943842389466,-12.135554998210063,3.6648533960379037
2022-10-14,-6.281228305396769,-20.60158591809197,-12.231416594315625,3.036176099181165
2022-10-15,-6.281228305396769,-20.60158591809197,-12.231416594315625,3.036176099181165
2022-10-16,-6.281228305396769,-20.60158591809197,-12.231416594315625,3.036176099181165
2022-10-17,-6.739963659785653,-18.962376078288244,-11.846826345086669,3.1255787536438873
2022-10-18,-7.087290758853316,-18.270108294394703,-11.8947017386548,2.8662358279905042
2022-10-19,-9.817942064635755,-19.554139544480385,-12.132485186079178,4.9234828985473715
2022-10-20,-9.43073216969218,-20.560280692836997,-12.373499508717444,5.327251652731757
2022-10-21,-5.998167036434776,-18.952618144709366,-12.346577328125008,4.392640057327646
2022-10-22,-5.998167036434776,-18.952618144709366,-12.346577328125008,4.392640057327646
2022-10-23,-5.998167036434776,-18.952618144709366,-12.346577328125008,4.392640057327646
2022-10-24,-0.6816408467256507,-17.92210842781544,-12.315945162524011,3.649793641894805
2022-10-25,0.6819130712961252,-16.94686858140185,-12.170294389765635,3.778922157372444
2022-10-26,-1.471551998386178,-17.427605359053157,-12.607545623757932,4.493899530495216
2022-10-27,-1.6137238006713517,-17.249952143471624,-12.343385598061985,4.074639104732092
2022-10-28,-2.4141270930629677,-16.219520205646653,-11.683311721836265,3.365308573616954
2022-10-29,-2.4141270930629677,-16.219520205646653,-11.683311721836265,3.365308573616954
2022-10-30,-2.4141270930629677,-16.219520205646653,-11.683311721836265,3.365308573616954
2022-10-31,-2.115526841225668,-16.86900603413839,-11.5814407576588,4.375253643200805
2022-11-01,-4.437003262414163,-17.536788971327066,-11.247352312317371,4.636270041135848
